 "LOSER", 4.7,0.15033,0.07931054054054054,
"LOSER", 6.8,0.10954, 0.04398758620689658,
"LOSER", 4.4, 0.07402, 0.1983270588235295,
"LOSER", 8.800000000000001,0.10615,0.008446153846153992,
"LOSER",36, 0.09506000000000001, -0.0692045714285715,
"LOSER",18.5,0.0989, -0.04740857142857147,
"LOSER",32,0.10285 -0.07390967741935484,
"LOSER", 110,0.1051, -0.09688990825688071,
"WINNER", 6,0.15805,0.01034000000000002,
